file,segment_type,count_A,count_B,diff_B_minus_A,records_A,records_B
context_37407.json,root_preamble,1,1,0,1,1
context_37476.json,structured,30,30,0,1,1
context_37476.json,root_preamble,1,1,0,1,1
context_37580.json,structured,9,9,0,1,1
context_37580.json,root_preamble,1,1,0,1,1
context_37588.json,structured,21,21,0,1,1
context_37588.json,root_preamble,1,1,0,1,1
context_3759.json,structured,13,13,0,1,1
context_3759.json,root_preamble,1,1,0,1,1
context_37658.json,structured,8,8,0,1,1
context_37658.json,root_preamble,1,1,0,1,1
context_37682.json,structured,1,1,0,1,1
context_37682.json,root_preamble,1,1,0,1,1
context_37688.json,unstructured_whole,1,1,0,1,1
context_37755.json,structured,3,3,0,1,1
context_37755.json,root_preamble,1,1,0,1,1
context_37767.json,structured,7,7,0,1,1
context_37767.json,root_preamble,1,1,0,1,1
context_37876.json,structured,8,8,0,1,1
context_37876.json,root_preamble,1,1,0,1,1
context_37894.json,structured,2,2,0,1,1
context_37894.json,root_preamble,1,1,0,1,1
context_37921.json,structured,36,36,0,1,1
context_37921.json,root_preamble,1,1,0,1,1
context_38063.json,structured,8,8,0,1,1
context_38063.json,root_preamble,1,1,0,1,1
context_3810.json,structured,24,24,0,1,1
context_3810.json,root_preamble,1,1,0,1,1
context_38132.json,structured,13,13,0,1,1
context_38132.json,root_preamble,1,1,0,1,1
context_38281.json,structured,20,20,0,1,1
context_38281.json,root_preamble,1,1,0,1,1
context_38386.json,structured,20,20,0,1,1
context_38386.json,root_preamble,1,1,0,1,1
context_38655.json,structured,41,41,0,1,1
context_38655.json,root_preamble,1,1,0,1,1
context_38715.json,structured,31,31,0,1,1
context_38715.json,root_preamble,1,1,0,1,1
context_38730.json,structured,10,10,0,1,1
context_38730.json,root_preamble,1,1,0,1,1
context_38733.json,structured,25,25,0,1,1
context_38733.json,root_preamble,1,1,0,1,1
context_38738.json,structured,10,10,0,1,1
context_38738.json,root_preamble,1,1,0,1,1
context_38741.json,structured,4,4,0,1,1
context_38741.json,root_preamble,1,1,0,1,1
context_38754.json,structured,20,20,0,1,1
context_38754.json,root_preamble,1,1,0,1,1
context_38795.json,structured,26,26,0,1,1
context_38795.json,root_preamble,1,1,0,1,1
context_38928.json,structured,3,3,0,1,1
context_38928.json,root_preamble,1,1,0,1,1
context_38938.json,structured,35,35,0,1,1
context_38938.json,root_preamble,1,1,0,1,1
context_38977.json,structured,9,9,0,1,1
context_38977.json,root_preamble,1,1,0,1,1
context_39019.json,structured,9,9,0,1,1
context_39019.json,root_preamble,1,1,0,1,1
context_39031.json,structured,68,68,0,1,1
context_39031.json,root_preamble,1,1,0,1,1
context_39095.json,structured,2,2,0,1,1
context_39095.json,root_preamble,1,1,0,1,1
context_39140.json,structured,3,3,0,1,1
context_39140.json,root_preamble,1,1,0,1,1
context_39160.json,unstructured_whole,1,1,0,1,1
context_39186.json,structured,5,5,0,1,1
context_39186.json,root_preamble,1,1,0,1,1
context_392.json,structured,54,54,0,1,1
context_392.json,root_preamble,1,1,0,1,1
context_39274.json,structured,50,50,0,1,1
context_39274.json,root_preamble,1,1,0,1,1
context_39278.json,structured,64,64,0,1,1
context_39278.json,root_preamble,1,1,0,1,1
context_39331.json,structured,19,19,0,1,1
context_39331.json,root_preamble,1,1,0,1,1
context_39345.json,structured,7,7,0,1,1
context_39345.json,root_preamble,1,1,0,1,1
context_39362.json,unstructured_whole,1,1,0,1,1
context_39522.json,structured,16,16,0,1,1
context_39522.json,root_preamble,1,1,0,1,1
context_39597.json,unstructured_whole,1,1,0,1,1
context_396.json,structured,9,9,0,1,1
context_396.json,root_preamble,1,1,0,1,1
context_39639.json,structured,21,21,0,1,1
context_39639.json,root_preamble,1,1,0,1,1
context_39648.json,structured,38,38,0,1,1
context_39648.json,root_preamble,1,1,0,1,1
context_39679.json,structured,4,4,0,1,1
context_39679.json,root_preamble,1,1,0,1,1
context_39758.json,unstructured_whole,1,1,0,1,1
context_39829.json,structured,3,3,0,1,1
context_39829.json,root_preamble,1,1,0,1,1
context_39845.json,structured,59,59,0,1,1
context_39845.json,root_preamble,1,1,0,1,1
context_39859.json,structured,15,15,0,1,1
context_39859.json,root_preamble,1,1,0,1,1
context_39873.json,structured,63,63,0,1,1
context_39873.json,root_preamble,1,1,0,1,1
context_39896.json,structured,24,24,0,1,1
context_39896.json,root_preamble,1,1,0,1,1
context_39897.json,structured,39,39,0,1,1
context_39897.json,root_preamble,1,1,0,1,1
context_39898.json,structured,6,6,0,1,1
context_39898.json,root_preamble,1,1,0,1,1
context_39918.json,structured,2,2,0,1,1
context_39918.json,root_preamble,1,1,0,1,1
context_39920.json,structured,22,22,0,1,1
context_39920.json,root_preamble,1,1,0,1,1
context_3993.json,structured,35,35,0,1,1
context_3993.json,root_preamble,1,1,0,1,1
context_39975.json,structured,21,21,0,1,1
context_39975.json,root_preamble,1,1,0,1,1
context_40039.json,structured,19,19,0,1,1
context_40039.json,root_preamble,1,1,0,1,1
context_40070.json,structured,5,5,0,1,1
context_40070.json,root_preamble,1,1,0,1,1
context_40248.json,structured,32,32,0,1,1
context_40248.json,root_preamble,1,1,0,1,1
context_40273.json,structured,24,24,0,1,1
context_40273.json,root_preamble,1,1,0,1,1
context_40366.json,structured,13,13,0,1,1
context_40366.json,root_preamble,1,1,0,1,1
context_40445.json,structured,6,6,0,1,1
context_40445.json,root_preamble,1,1,0,1,1
context_40481.json,structured,8,8,0,1,1
context_40481.json,root_preamble,1,1,0,1,1
context_40528.json,structured,36,36,0,1,1
context_40528.json,root_preamble,1,1,0,1,1
context_40539.json,structured,54,54,0,1,1
context_40539.json,root_preamble,1,1,0,1,1
context_40560.json,structured,7,7,0,1,1
context_40560.json,root_preamble,1,1,0,1,1
context_40569.json,structured,39,39,0,1,1
context_40569.json,root_preamble,1,1,0,1,1
context_40635.json,structured,17,17,0,1,1
context_40635.json,root_preamble,1,1,0,1,1
context_40643.json,structured,52,52,0,1,1
context_40643.json,root_preamble,1,1,0,1,1
context_40652.json,structured,7,7,0,1,1
context_40652.json,root_preamble,1,1,0,1,1
context_40688.json,structured,18,18,0,1,1
context_40688.json,root_preamble,1,1,0,1,1
context_40715.json,structured,3,3,0,1,1
context_40715.json,root_preamble,1,1,0,1,1
context_40762.json,structured,16,16,0,1,1
context_40762.json,root_preamble,1,1,0,1,1
context_40776.json,structured,19,19,0,1,1
context_40776.json,root_preamble,1,1,0,1,1
context_40795.json,unstructured_whole,1,1,0,1,1
context_40801.json,structured,18,18,0,1,1
context_40801.json,root_preamble,1,1,0,1,1
context_40836.json,structured,47,47,0,1,1
context_40836.json,root_preamble,1,1,0,1,1
context_4085.json,structured,15,15,0,1,1
context_4085.json,root_preamble,1,1,0,1,1
context_40881.json,structured,16,16,0,1,1
context_40881.json,root_preamble,1,1,0,1,1
context_40965.json,unstructured_whole,1,1,0,1,1
context_41036.json,structured,5,5,0,1,1
context_41036.json,root_preamble,1,1,0,1,1
context_41144.json,structured,1,1,0,1,1
context_41144.json,root_preamble,1,1,0,1,1
context_4123.json,structured,17,17,0,1,1
context_4123.json,root_preamble,1,1,0,1,1
context_41350.json,structured,22,22,0,1,1
context_41350.json,root_preamble,1,1,0,1,1
context_41372.json,structured,21,21,0,1,1
context_41372.json,root_preamble,1,1,0,1,1
context_41384.json,structured,19,19,0,1,1
context_41384.json,root_preamble,1,1,0,1,1
context_41395.json,structured,6,6,0,1,1
context_41395.json,root_preamble,1,1,0,1,1
context_41412.json,structured,17,17,0,1,1
context_41412.json,root_preamble,1,1,0,1,1
context_41417.json,structured,5,5,0,1,1
context_41417.json,root_preamble,1,1,0,1,1
context_4146.json,structured,22,22,0,1,1
context_4146.json,root_preamble,1,1,0,1,1
context_41460.json,structured,38,38,0,1,1
context_41460.json,root_preamble,1,1,0,1,1
context_41472.json,structured,32,32,0,1,1
context_41472.json,root_preamble,1,1,0,1,1
context_41657.json,structured,43,43,0,1,1
context_41657.json,root_preamble,1,1,0,1,1
context_4172.json,structured,41,41,0,1,1
context_4172.json,root_preamble,1,1,0,1,1
context_41773.json,structured,30,30,0,1,1
context_41773.json,root_preamble,1,1,0,1,1
context_41776.json,structured,12,12,0,1,1
context_41776.json,root_preamble,1,1,0,1,1
context_41846.json,structured,16,16,0,1,1
context_41846.json,root_preamble,1,1,0,1,1
context_41858.json,structured,87,87,0,1,1
context_41858.json,root_preamble,1,1,0,1,1
context_41861.json,structured,21,21,0,1,1
context_41861.json,root_preamble,1,1,0,1,1
context_41890.json,structured,7,7,0,1,1
context_41890.json,root_preamble,1,1,0,1,1
context_41897.json,unstructured_whole,1,1,0,1,1
context_42044.json,structured,17,17,0,1,1
context_42044.json,root_preamble,1,1,0,1,1
context_42079.json,unstructured_whole,1,1,0,1,1
context_42121.json,structured,8,8,0,1,1
context_42121.json,root_preamble,1,1,0,1,1
context_42184.json,unstructured_whole,1,1,0,1,1
context_42208.json,structured,57,57,0,1,1
context_42208.json,root_preamble,1,1,0,1,1
context_42223.json,structured,186,186,0,1,1
context_42223.json,root_preamble,1,1,0,1,1
context_42224.json,structured,47,47,0,1,1
context_42224.json,root_preamble,1,1,0,1,1
context_42229.json,structured,8,8,0,1,1
context_42229.json,root_preamble,1,1,0,1,1
context_42236.json,structured,2,2,0,1,1
context_42236.json,root_preamble,1,1,0,1,1
context_4226.json,structured,2,2,0,1,1
context_4226.json,root_preamble,1,1,0,1,1
context_42262.json,structured,120,120,0,1,1
context_42262.json,root_preamble,1,1,0,1,1
context_42309.json,structured,9,9,0,1,1
context_42309.json,root_preamble,1,1,0,1,1
context_42327.json,structured,13,13,0,1,1
context_42327.json,root_preamble,1,1,0,1,1
context_42329.json,structured,17,17,0,1,1
context_42329.json,root_preamble,1,1,0,1,1
context_42342.json,structured,40,40,0,1,1
context_42342.json,root_preamble,1,1,0,1,1
context_42355.json,structured,22,22,0,1,1
context_42355.json,root_preamble,1,1,0,1,1
context_42370.json,structured,30,30,0,1,1
context_42370.json,root_preamble,1,1,0,1,1
context_42379.json,structured,13,13,0,1,1
context_42379.json,root_preamble,1,1,0,1,1
context_42440.json,structured,17,17,0,1,1
context_42440.json,root_preamble,1,1,0,1,1
context_42448.json,structured,18,18,0,1,1
context_42448.json,root_preamble,1,1,0,1,1
context_42493.json,structured,6,6,0,1,1
context_42493.json,root_preamble,1,1,0,1,1
context_42494.json,unstructured_whole,1,1,0,1,1
context_42498.json,structured,47,47,0,1,1
context_42498.json,root_preamble,1,1,0,1,1
context_42509.json,structured,5,5,0,1,1
context_42509.json,root_preamble,1,1,0,1,1
context_42530.json,structured,38,38,0,1,1
context_42530.json,root_preamble,1,1,0,1,1
context_42541.json,structured,80,80,0,1,1
context_42541.json,root_preamble,1,1,0,1,1
context_42547.json,unstructured_whole,1,1,0,1,1
context_4255.json,structured,37,37,0,1,1
context_4255.json,root_preamble,1,1,0,1,1
context_42562.json,structured,5,5,0,1,1
context_42562.json,root_preamble,1,1,0,1,1
context_42583.json,structured,5,5,0,1,1
context_42583.json,root_preamble,1,1,0,1,1
context_42598.json,structured,10,10,0,1,1
context_42598.json,root_preamble,1,1,0,1,1
context_42614.json,structured,2,2,0,1,1
context_42614.json,root_preamble,1,1,0,1,1
context_42627.json,structured,3,3,0,1,1
context_42627.json,root_preamble,1,1,0,1,1
context_42663.json,unstructured_whole,1,1,0,1,1
context_42671.json,unstructured_whole,1,1,0,1,1
context_42692.json,structured,42,42,0,1,1
context_42692.json,root_preamble,1,1,0,1,1
context_42700.json,unstructured_whole,1,1,0,1,1
context_42706.json,structured,27,27,0,1,1
context_42706.json,root_preamble,1,1,0,1,1
context_42767.json,structured,19,19,0,1,1
context_42767.json,root_preamble,1,1,0,1,1
context_42793.json,structured,15,15,0,1,1
context_42793.json,root_preamble,1,1,0,1,1
context_42863.json,structured,14,14,0,1,1
context_42863.json,root_preamble,1,1,0,1,1
context_42870.json,structured,9,9,0,1,1
context_42870.json,root_preamble,1,1,0,1,1
context_42905.json,structured,23,23,0,1,1
context_42905.json,root_preamble,1,1,0,1,1
context_42910.json,structured,12,12,0,1,1
context_42910.json,root_preamble,1,1,0,1,1
context_42916.json,structured,22,22,0,1,1
context_42916.json,root_preamble,1,1,0,1,1
context_42929.json,structured,3,3,0,1,1
context_42929.json,root_preamble,1,1,0,1,1
context_42942.json,structured,16,16,0,1,1
context_42942.json,root_preamble,1,1,0,1,1
context_42991.json,structured,27,27,0,1,1
context_42991.json,root_preamble,1,1,0,1,1
context_43013.json,structured,15,15,0,1,1
context_43013.json,root_preamble,1,1,0,1,1
context_43018.json,structured,54,54,0,1,1
context_43018.json,root_preamble,1,1,0,1,1
context_43044.json,structured,36,36,0,1,1
context_43044.json,root_preamble,1,1,0,1,1
context_43057.json,structured,17,17,0,1,1
context_43057.json,root_preamble,1,1,0,1,1
context_43096.json,structured,14,14,0,1,1
context_43096.json,root_preamble,1,1,0,1,1
context_4314.json,structured,4,4,0,1,1
context_4314.json,root_preamble,1,1,0,1,1
context_4319.json,structured,2,2,0,1,1
context_4319.json,root_preamble,1,1,0,1,1
context_43345.json,structured,6,6,0,1,1
context_43345.json,root_preamble,1,1,0,1,1
context_43396.json,unstructured_whole,1,1,0,1,1
context_43413.json,structured,8,8,0,1,1
context_43413.json,root_preamble,1,1,0,1,1
context_43443.json,structured,6,6,0,1,1
context_43443.json,root_preamble,1,1,0,1,1
context_43474.json,structured,10,10,0,1,1
context_43474.json,root_preamble,1,1,0,1,1
context_43481.json,structured,31,31,0,1,1
context_43481.json,root_preamble,1,1,0,1,1
context_43535.json,structured,4,4,0,1,1
context_43535.json,root_preamble,1,1,0,1,1
context_4355.json,structured,50,50,0,1,1
context_4355.json,root_preamble,1,1,0,1,1
context_43592.json,structured,57,57,0,1,1
context_43592.json,root_preamble,1,1,0,1,1
context_43611.json,structured,17,17,0,1,1
context_43611.json,root_preamble,1,1,0,1,1
context_43622.json,structured,5,5,0,1,1
context_43622.json,root_preamble,1,1,0,1,1
context_43627.json,structured,5,5,0,1,1
context_43627.json,root_preamble,1,1,0,1,1
context_43681.json,structured,31,31,0,1,1
context_43681.json,root_preamble,1,1,0,1,1
context_43699.json,structured,5,5,0,1,1
context_43699.json,root_preamble,1,1,0,1,1
context_43744.json,structured,12,12,0,1,1
context_43744.json,root_preamble,1,1,0,1,1
context_43761.json,structured,18,18,0,1,1
context_43761.json,root_preamble,1,1,0,1,1
context_43779.json,structured,27,27,0,1,1
context_43779.json,root_preamble,1,1,0,1,1
context_43814.json,structured,5,5,0,1,1
context_43814.json,root_preamble,1,1,0,1,1
context_43837.json,structured,8,8,0,1,1
context_43837.json,root_preamble,1,1,0,1,1
context_43840.json,structured,129,129,0,1,1
context_43840.json,root_preamble,1,1,0,1,1
context_43848.json,structured,24,24,0,1,1
context_43848.json,root_preamble,1,1,0,1,1
context_43858.json,structured,33,33,0,1,1
context_43858.json,root_preamble,1,1,0,1,1
context_43866.json,structured,11,11,0,1,1
context_43866.json,root_preamble,1,1,0,1,1
context_43906.json,unstructured_whole,1,1,0,1,1
context_43909.json,structured,47,47,0,1,1
context_43909.json,root_preamble,1,1,0,1,1
context_43940.json,structured,2,2,0,1,1
context_43940.json,root_preamble,1,1,0,1,1
context_43963.json,structured,6,6,0,1,1
context_43963.json,root_preamble,1,1,0,1,1
context_43981.json,structured,29,29,0,1,1
context_43981.json,root_preamble,1,1,0,1,1
context_44007.json,structured,23,23,0,1,1
context_44007.json,root_preamble,1,1,0,1,1
context_44009.json,structured,14,14,0,1,1
context_44009.json,root_preamble,1,1,0,1,1
context_44082.json,structured,88,88,0,1,1
context_44082.json,root_preamble,1,1,0,1,1
context_44086.json,structured,15,15,0,1,1
context_44086.json,root_preamble,1,1,0,1,1
context_44127.json,structured,6,6,0,1,1
context_44127.json,root_preamble,1,1,0,1,1
context_44135.json,unstructured_whole,1,1,0,1,1
context_44200.json,structured,40,40,0,1,1
context_44200.json,root_preamble,1,1,0,1,1
context_4423.json,structured,2,2,0,1,1
context_4423.json,root_preamble,1,1,0,1,1
context_44233.json,structured,22,22,0,1,1
context_44233.json,root_preamble,1,1,0,1,1
context_44264.json,structured,24,24,0,1,1
context_44264.json,root_preamble,1,1,0,1,1
context_44377.json,structured,24,24,0,1,1
context_44377.json,root_preamble,1,1,0,1,1
context_44425.json,structured,8,8,0,1,1
context_44425.json,root_preamble,1,1,0,1,1
context_44430.json,structured,47,47,0,1,1
context_44430.json,root_preamble,1,1,0,1,1
context_44451.json,structured,12,12,0,1,1
context_44451.json,root_preamble,1,1,0,1,1
context_44466.json,structured,16,16,0,1,1
context_44466.json,root_preamble,1,1,0,1,1
context_44529.json,structured,8,8,0,1,1
context_44529.json,root_preamble,1,1,0,1,1
context_44531.json,structured,8,8,0,1,1
context_44531.json,root_preamble,1,1,0,1,1
context_44580.json,structured,89,89,0,1,1
context_44580.json,root_preamble,1,1,0,1,1
context_44592.json,structured,17,17,0,1,1
context_44592.json,root_preamble,1,1,0,1,1
context_44647.json,structured,38,38,0,1,1
context_44647.json,root_preamble,1,1,0,1,1
context_44653.json,structured,4,4,0,1,1
context_44653.json,root_preamble,1,1,0,1,1
context_44701.json,structured,29,29,0,1,1
context_44701.json,root_preamble,1,1,0,1,1
context_44702.json,structured,38,38,0,1,1
context_44702.json,root_preamble,1,1,0,1,1
context_44706.json,structured,4,4,0,1,1
context_44706.json,root_preamble,1,1,0,1,1
context_44724.json,structured,19,19,0,1,1
context_44724.json,root_preamble,1,1,0,1,1
context_44775.json,structured,92,92,0,1,1
context_44775.json,root_preamble,1,1,0,1,1
context_44800.json,structured,12,12,0,1,1
context_44800.json,root_preamble,1,1,0,1,1
context_44802.json,structured,80,80,0,1,1
context_44802.json,root_preamble,1,1,0,1,1
context_44878.json,structured,37,37,0,1,1
context_44878.json,root_preamble,1,1,0,1,1
context_44891.json,structured,6,6,0,1,1
context_44891.json,root_preamble,1,1,0,1,1
context_44900.json,structured,9,9,0,1,1
context_44900.json,root_preamble,1,1,0,1,1
context_44959.json,structured,33,33,0,1,1
context_44959.json,root_preamble,1,1,0,1,1
context_44995.json,structured,17,17,0,1,1
context_44995.json,root_preamble,1,1,0,1,1
context_45001.json,structured,7,7,0,1,1
context_45001.json,root_preamble,1,1,0,1,1
context_45003.json,unstructured_whole,1,1,0,1,1
context_45080.json,structured,7,7,0,1,1
context_45080.json,root_preamble,1,1,0,1,1
context_45160.json,structured,20,20,0,1,1
context_45160.json,root_preamble,1,1,0,1,1
context_45216.json,structured,14,14,0,1,1
context_45216.json,root_preamble,1,1,0,1,1
context_45230.json,structured,12,12,0,1,1
context_45230.json,root_preamble,1,1,0,1,1
context_45275.json,structured,18,18,0,1,1
context_45275.json,root_preamble,1,1,0,1,1
context_45352.json,structured,21,21,0,1,1
context_45352.json,root_preamble,1,1,0,1,1
context_45360.json,structured,30,30,0,1,1
context_45360.json,root_preamble,1,1,0,1,1
context_45394.json,unstructured_whole,1,1,0,1,1
context_45451.json,structured,12,12,0,1,1
context_45451.json,root_preamble,1,1,0,1,1
context_45464.json,structured,1,1,0,1,1
context_45464.json,root_preamble,1,1,0,1,1
context_45498.json,structured,21,21,0,1,1
context_45498.json,root_preamble,1,1,0,1,1
context_45524.json,structured,24,24,0,1,1
context_45524.json,root_preamble,1,1,0,1,1
context_45591.json,structured,7,7,0,1,1
context_45591.json,root_preamble,1,1,0,1,1
context_45604.json,structured,5,5,0,1,1
context_45604.json,root_preamble,1,1,0,1,1
context_45606.json,structured,5,5,0,1,1
context_45606.json,root_preamble,1,1,0,1,1
context_45655.json,structured,14,14,0,1,1
context_45655.json,root_preamble,1,1,0,1,1
context_45727.json,structured,28,28,0,1,1
context_45727.json,root_preamble,1,1,0,1,1
context_45790.json,structured,36,36,0,1,1
context_45790.json,root_preamble,1,1,0,1,1
context_45794.json,structured,9,9,0,1,1
context_45794.json,root_preamble,1,1,0,1,1
context_45805.json,structured,2,2,0,1,1
context_45805.json,root_preamble,1,1,0,1,1
context_4583.json,structured,21,21,0,1,1
context_4583.json,root_preamble,1,1,0,1,1
context_45835.json,structured,6,6,0,1,1
context_45835.json,root_preamble,1,1,0,1,1
context_45843.json,unstructured_whole,1,1,0,1,1
context_45948.json,structured,5,5,0,1,1
context_45948.json,root_preamble,1,1,0,1,1
context_45962.json,structured,38,38,0,1,1
context_45962.json,root_preamble,1,1,0,1,1
context_46018.json,structured,36,36,0,1,1
context_46018.json,root_preamble,1,1,0,1,1
context_46025.json,structured,40,40,0,1,1
context_46025.json,root_preamble,1,1,0,1,1
context_46035.json,structured,1,1,0,1,1
context_46035.json,root_preamble,1,1,0,1,1
context_46039.json,structured,26,26,0,1,1
context_46039.json,root_preamble,1,1,0,1,1
context_46045.json,structured,18,18,0,1,1
context_46045.json,root_preamble,1,1,0,1,1
context_46123.json,structured,24,24,0,1,1
context_46123.json,root_preamble,1,1,0,1,1
context_46155.json,structured,15,15,0,1,1
context_46155.json,root_preamble,1,1,0,1,1
context_46209.json,structured,2,2,0,1,1
context_46209.json,root_preamble,1,1,0,1,1
context_46232.json,structured,1,1,0,1,1
context_46232.json,root_preamble,1,1,0,1,1
context_46289.json,structured,26,26,0,1,1
context_46289.json,root_preamble,1,1,0,1,1
context_46291.json,structured,2,2,0,1,1
context_46291.json,root_preamble,1,1,0,1,1
context_46335.json,structured,4,4,0,1,1
context_46335.json,root_preamble,1,1,0,1,1
context_4634.json,structured,18,18,0,1,1
context_4634.json,root_preamble,1,1,0,1,1
context_46360.json,structured,3,3,0,1,1
context_46360.json,root_preamble,1,1,0,1,1
context_46426.json,structured,8,8,0,1,1
context_46426.json,root_preamble,1,1,0,1,1
context_46428.json,unstructured_whole,1,1,0,1,1
context_4644.json,structured,22,22,0,1,1
context_4644.json,root_preamble,1,1,0,1,1
context_46472.json,structured,7,7,0,1,1
context_46472.json,root_preamble,1,1,0,1,1
context_46486.json,structured,6,6,0,1,1
context_46486.json,root_preamble,1,1,0,1,1
context_46499.json,structured,12,12,0,1,1
context_46499.json,root_preamble,1,1,0,1,1
context_46615.json,structured,6,6,0,1,1
context_46615.json,root_preamble,1,1,0,1,1
context_46691.json,structured,20,20,0,1,1
context_46691.json,root_preamble,1,1,0,1,1
context_46790.json,structured,50,50,0,1,1
context_46790.json,root_preamble,1,1,0,1,1
context_46797.json,structured,3,3,0,1,1
context_46797.json,root_preamble,1,1,0,1,1
context_46801.json,structured,40,40,0,1,1
context_46801.json,root_preamble,1,1,0,1,1
context_46833.json,structured,6,6,0,1,1
context_46833.json,root_preamble,1,1,0,1,1
context_46851.json,structured,5,5,0,1,1
context_46851.json,root_preamble,1,1,0,1,1
context_46856.json,structured,17,17,0,1,1
context_46856.json,root_preamble,1,1,0,1,1
context_46886.json,structured,5,5,0,1,1
context_46886.json,root_preamble,1,1,0,1,1
context_4690.json,structured,19,19,0,1,1
context_4690.json,root_preamble,1,1,0,1,1
context_46918.json,structured,342,342,0,1,1
context_46918.json,root_preamble,1,1,0,1,1
context_46944.json,unstructured_whole,1,1,0,1,1
context_46970.json,structured,64,64,0,1,1
context_46970.json,root_preamble,1,1,0,1,1
context_46976.json,structured,20,20,0,1,1
context_46976.json,root_preamble,1,1,0,1,1
context_47006.json,structured,28,28,0,1,1
context_47006.json,root_preamble,1,1,0,1,1
context_47011.json,structured,3,3,0,1,1
context_47011.json,root_preamble,1,1,0,1,1
context_47020.json,unstructured_whole,1,1,0,1,1
context_47050.json,structured,41,41,0,1,1
context_47050.json,root_preamble,1,1,0,1,1
context_47078.json,structured,49,49,0,1,1
context_47078.json,root_preamble,1,1,0,1,1
context_47138.json,structured,19,19,0,1,1
context_47138.json,root_preamble,1,1,0,1,1
context_47212.json,structured,5,5,0,1,1
context_47212.json,root_preamble,1,1,0,1,1
context_47247.json,structured,34,34,0,1,1
context_47247.json,root_preamble,1,1,0,1,1
context_47281.json,structured,4,4,0,1,1
context_47281.json,root_preamble,1,1,0,1,1
context_47307.json,structured,36,36,0,1,1
context_47307.json,root_preamble,1,1,0,1,1
context_47355.json,structured,2,2,0,1,1
context_47355.json,root_preamble,1,1,0,1,1
context_4736.json,structured,58,58,0,1,1
context_4736.json,root_preamble,1,1,0,1,1
context_47374.json,structured,15,15,0,1,1
context_47374.json,root_preamble,1,1,0,1,1
context_47375.json,structured,8,8,0,1,1
context_47375.json,root_preamble,1,1,0,1,1
context_47388.json,structured,72,72,0,1,1
context_47388.json,root_preamble,1,1,0,1,1
context_47401.json,structured,5,5,0,1,1
context_47401.json,root_preamble,1,1,0,1,1
context_47410.json,structured,6,6,0,1,1
context_47410.json,root_preamble,1,1,0,1,1
context_47437.json,structured,5,5,0,1,1
context_47437.json,root_preamble,1,1,0,1,1
context_47483.json,structured,3,3,0,1,1
context_47483.json,root_preamble,1,1,0,1,1
context_47546.json,structured,98,98,0,1,1
context_47546.json,root_preamble,1,1,0,1,1
context_47582.json,structured,13,13,0,1,1
context_47582.json,root_preamble,1,1,0,1,1
context_47682.json,structured,3,3,0,1,1
context_47682.json,root_preamble,1,1,0,1,1
context_47686.json,structured,42,42,0,1,1
context_47686.json,root_preamble,1,1,0,1,1
context_47753.json,structured,28,28,0,1,1
context_47753.json,root_preamble,1,1,0,1,1
context_47818.json,structured,32,32,0,1,1
context_47818.json,root_preamble,1,1,0,1,1
context_47906.json,structured,2,2,0,1,1
context_47906.json,root_preamble,1,1,0,1,1
context_47911.json,structured,11,11,0,1,1
context_47911.json,root_preamble,1,1,0,1,1
context_47948.json,structured,5,5,0,1,1
context_47948.json,root_preamble,1,1,0,1,1
context_4795.json,structured,23,23,0,1,1
context_4795.json,root_preamble,1,1,0,1,1
context_47965.json,structured,28,28,0,1,1
context_47965.json,root_preamble,1,1,0,1,1
context_48031.json,structured,32,32,0,1,1
context_48031.json,root_preamble,1,1,0,1,1
context_48061.json,structured,19,19,0,1,1
context_48061.json,root_preamble,1,1,0,1,1
context_4809.json,structured,47,47,0,1,1
context_4809.json,root_preamble,1,1,0,1,1
context_48091.json,unstructured_whole,1,1,0,1,1
context_48177.json,structured,2,2,0,1,1
context_48177.json,root_preamble,1,1,0,1,1
context_48178.json,structured,6,6,0,1,1
context_48178.json,root_preamble,1,1,0,1,1
context_48205.json,structured,38,38,0,1,1
context_48205.json,root_preamble,1,1,0,1,1
context_48223.json,structured,77,77,0,1,1
context_48223.json,root_preamble,1,1,0,1,1
context_48229.json,structured,9,9,0,1,1
context_48229.json,root_preamble,1,1,0,1,1
context_48240.json,structured,7,7,0,1,1
context_48240.json,root_preamble,1,1,0,1,1
context_48280.json,structured,6,6,0,1,1
context_48280.json,root_preamble,1,1,0,1,1
context_4831.json,unstructured_whole,1,1,0,1,1
context_48358.json,structured,31,31,0,1,1
context_48358.json,root_preamble,1,1,0,1,1
context_48385.json,structured,13,13,0,1,1
context_48385.json,root_preamble,1,1,0,1,1
context_48429.json,structured,51,51,0,1,1
context_48429.json,root_preamble,1,1,0,1,1
context_48446.json,structured,19,19,0,1,1
context_48446.json,root_preamble,1,1,0,1,1
context_48456.json,structured,41,41,0,1,1
context_48456.json,root_preamble,1,1,0,1,1
context_48508.json,structured,2,2,0,1,1
context_48508.json,root_preamble,1,1,0,1,1
context_48516.json,structured,29,29,0,1,1
context_48516.json,root_preamble,1,1,0,1,1
context_4852.json,structured,8,8,0,1,1
context_4852.json,root_preamble,1,1,0,1,1
context_48551.json,structured,34,34,0,1,1
context_48551.json,root_preamble,1,1,0,1,1
context_48595.json,structured,71,71,0,1,1
context_48595.json,root_preamble,1,1,0,1,1
context_48619.json,structured,6,6,0,1,1
context_48619.json,root_preamble,1,1,0,1,1
context_48646.json,structured,4,4,0,1,1
context_48646.json,root_preamble,1,1,0,1,1
context_48722.json,structured,1,1,0,1,1
context_48722.json,root_preamble,1,1,0,1,1
